year mon day ICE_N   NAT_N    ICE_S    NAT_S 
 1995  5 14   0.0000   0.0000   0.0000  10.5041
 1995  5 15   0.0000   0.0000   0.0000  12.4237
 1995  5 16   0.0000   0.0000   0.0000  14.3881
 1995  5 17   0.0000   0.0000   0.0000  17.8949
 1995  5 18   0.0000   0.0000   0.0000  19.2603
 1995  5 19   0.0000   0.0000   0.0000  21.8237
 1995  5 20   0.0000   0.0000   0.0000  23.1882
 1995  5 21   0.0000   0.0000   0.0000  25.5460
 1995  5 22   0.0000   0.0000   0.0000  28.4095
 1995  5 23   0.0000   0.0000   0.0000  28.6908
 1995  5 24   0.0000   0.0000   0.0000  30.2894
 1995  5 25   0.0000   0.0000   0.0000  34.6582
 1995  5 26   0.0000   0.0000   0.0000  35.5291
 1995  5 27   0.0000   0.0000   0.0000  40.5660
 1995  5 28   0.0000   0.0000   0.0000  42.4990
 1995  5 29   0.0000   0.0000   0.0000  44.9232
 1995  5 30   0.0000   0.0000   0.0000  48.0668
 1995  5 31   0.0000   0.0000   0.0000  47.8404
 1995  6  1   0.0000   0.0000   0.0000  50.3059
 1995  6  2   0.0000   0.0000   0.0000  54.3284
 1995  6  3   0.0000   0.0000   0.0000  56.5598
 1995  6  4   0.0000   0.0000   0.0000  59.4238
 1995  6  5   0.0000   0.0000   0.0000  61.7397
 1995  6  6   0.0000   0.0000   0.0000  66.4487
 1995  6  7   0.0000   0.0000   0.0000  73.8550
 1995  6  8   0.0000   0.0000   0.0232  83.7792
 1995  6  9   0.0000   0.0000   1.0701  91.1972
 1995  6 10   0.0000   0.0000   0.0326  89.3485
 1995  6 11   0.0000   0.0000   0.0626  88.4529
 1995  6 12   0.0000   0.0000   1.8393  89.3559
 1995  6 13   0.0000   0.0000   7.5228  92.5459
 1995  6 14   0.0000   0.0000   9.4752 102.9483
 1995  6 15   0.0000   0.0000   7.4831 109.1601
 1995  6 16   0.0000   0.0000   4.2024 105.3923
 1995  6 17   0.0000   0.0000   0.0494 107.6636
 1995  6 18   0.0000   0.0000   1.8334 105.3826
 1995  6 19   0.0000   0.0000   2.7911 108.8149
 1995  6 20   0.0000   0.0000   6.7915 114.1828
 1995  6 21   0.0000   0.0000   9.7070 119.7874
 1995  6 22   0.0000   0.0000  11.7341 121.6525
 1995  6 23   0.0000   0.0000  17.0718 129.7474
 1995  6 24   0.0000   0.0000  24.2015 136.9320
 1995  6 25   0.0000   0.0000  24.5984 136.7088
 1995  6 26   0.0000   0.0000  21.8691 137.3225
 1995  6 27   0.0000   0.0000  23.0794 141.3606
 1995  6 28   0.0000   0.0000  28.6903 146.9733
 1995  6 29   0.0000   0.0000  31.1889 147.7620
 1995  6 30   0.0000   0.0000  33.8026 148.9513
 1995  7  1   0.0000   0.0000  39.2146 151.3657
 1995  7  2   0.0000   0.0000  38.2843 155.5271
 1995  7  3   0.0000   0.0000  37.1698 160.7909
 1995  7  4   0.0000   0.0000  39.6569 164.4597
 1995  7  5   0.0000   0.0000  42.9734 166.3491
 1995  7  6   0.0000   0.0000  41.4829 170.2005
 1995  7  7   0.0000   0.0000  46.1687 167.9479
 1995  7  8   0.0000   0.0000  50.9746 167.5471
 1995  7  9   0.0000   0.0000  46.9656 170.4113
 1995  7 10   0.0000   0.0000  45.0776 169.7038
 1995  7 11   0.0000   0.0000  43.1589 166.7564
 1995  7 12   0.0000   0.0000  44.0908 172.0253
 1995  7 13   0.0000   0.0000  51.1302 178.8944
 1995  7 14   0.0000   0.0000  47.3372 182.3235
 1995  7 15   0.0000   0.0000  51.1375 179.4805
 1995  7 16   0.0000   0.0000  47.9447 176.1175
 1995  7 17   0.0000   0.0000  51.5445 183.1486
 1995  7 18   0.0000   0.0000  48.2677 178.9078
 1995  7 19   0.0000   0.0000  44.5196 173.3825
 1995  7 20   0.0000   0.0000  42.7822 171.9296
 1995  7 21   0.0000   0.0000  40.2246 171.7370
 1995  7 22   0.0000   0.0000  41.5530 170.3502
 1995  7 23   0.0000   0.0000  44.4281 167.5217
 1995  7 24   0.0000   0.0000  47.3126 171.8959
 1995  7 25   0.0000   0.0000  48.0339 174.0015
 1995  7 26   0.0000   0.0000  48.1776 176.0610
 1995  7 27   0.0000   0.0000  49.2683 175.9556
 1995  7 28   0.0000   0.0000  47.9472 171.1388
 1995  7 29   0.0000   0.0000  42.0036 165.3289
 1995  7 30   0.0000   0.0000  48.3436 163.5591
 1995  7 31   0.0000   0.0000  55.1586 168.2753
 1995  8  1   0.0000   0.0000  54.4696 178.1772
 1995  8  2   0.0000   0.0000  57.0946 182.1100
 1995  8  3   0.0000   0.0000  59.8766 178.8784
 1995  8  4   0.0000   0.0000  58.0053 178.4451
 1995  8  5   0.0000   0.0000  55.3422 173.4020
 1995  8  6   0.0000   0.0000  52.7492 175.8218
 1995  8  7   0.0000   0.0000  47.8371 177.3264
 1995  8  8   0.0000   0.0000  42.0211 177.9859
 1995  8  9   0.0000   0.0000  42.4589 177.6914
 1995  8 10   0.0000   0.0000  48.4672 176.5485
 1995  8 11   0.0000   0.0000  49.7224 175.6319
 1995  8 12   0.0000   0.0000  49.2660 176.9697
 1995  8 13   0.0000   0.0000  45.2550 170.7783
 1995  8 14   0.0000   0.0000  36.8595 162.2944
 1995  8 15   0.0000   0.0000  32.3183 155.7140
 1995  8 16   0.0000   0.0000  28.1754 156.6084
 1995  8 17   0.0000   0.0000  27.5615 153.5441
 1995  8 18   0.0000   0.0000  28.2289 153.2581
 1995  8 19   0.0000   0.0000  23.7791 151.7881
 1995  8 20   0.0000   0.0000  24.7975 149.8450
 1995  8 21   0.0000   0.0000  27.6964 149.2741
 1995  8 22   0.0000   0.0000  28.8772 147.5679
 1995  8 23   0.0000   0.0000  25.8196 150.5699
 1995  8 24   0.0000   0.0000  21.6737 153.2710
 1995  8 25   0.0000   0.0000  17.5437 153.2612
 1995  8 26   0.0000   0.0000  13.0526 143.6977
 1995  8 27   0.0000   0.0000  12.1236 137.5338
 1995  8 28   0.0000   0.0000   8.6026 140.2325
 1995  8 29   0.0000   0.0000  10.2623 142.7233
 1995  8 30   0.0000   0.0000   9.7544 142.3287
 1995  8 31   0.0000   0.0000   9.3454 134.0397
 1995  9  1   0.0000   0.0000   8.7951 129.4498
 1995  9  2   0.0000   0.0000   5.9239 131.4720
 1995  9  3   0.0000   0.0000   7.0380 131.9304
 1995  9  4   0.0000   0.0000   6.0150 135.4463
 1995  9  5   0.0000   0.0000   7.8610 137.5335
 1995  9  6   0.0000   0.0000   8.2645 142.0076
 1995  9  7   0.0000   0.0000  14.0714 144.0765
 1995  9  8   0.0000   0.0000   6.3637 145.5735
 1995  9  9   0.0000   0.0000   5.1608 138.2719
 1995  9 10   0.0000   0.0000   6.8873 130.2698
 1995  9 11   0.0000   0.0000   4.8713 123.0108
 1995  9 12   0.0000   0.0000   1.0270 109.7923
 1995  9 13   0.0000   0.0000   1.1539  96.2563
 1995  9 14   0.0000   0.0000   1.0036  91.5086
 1995  9 15   0.0000   0.0000   0.0432  89.9905
 1995  9 16   0.0000   0.0000   0.0624  89.1843
 1995  9 17   0.0000   0.0000   0.2874  87.3869
 1995  9 18   0.0000   0.0000   0.1150  86.5479
 1995  9 19   0.0000   0.0000   1.0508  92.7783
 1995  9 20   0.0000   0.0000   0.3171  91.7324
 1995  9 21   0.0000   0.0000   1.1428  84.7029
 1995  9 22   0.0000   0.0000   0.7496  82.4325
 1995  9 23   0.0000   0.0000   0.1214  83.5266
 1995  9 24   0.0000   0.0000   0.0000  83.5977
 1995  9 25   0.0000   0.0000   0.0000  80.5116
 1995  9 26   0.0000   0.0000   0.0000  77.8509
 1995  9 27   0.0000   0.0000   0.0000  77.5105
 1995  9 28   0.0000   0.0000   0.0000  77.3536
 1995  9 29   0.0000   0.0000   0.7975  76.3761
 1995  9 30   0.0000   0.0000   2.1735  75.9727
 1995 10  1   0.0000   0.0000   0.3514  66.2285
 1995 10  2   0.0000   0.0000   0.0000  60.4384
 1995 10  3   0.0000   0.0000   0.0000  64.5590
 1995 10  4   0.0000   0.0000   0.0000  66.5836
 1995 10  5   0.0000   0.0000   0.0000  63.5510
 1995 10  6   0.0000   0.0000   0.0000  56.0451
 1995 10  7   0.0000   0.0000   0.0000  53.4518
 1995 10  8   0.0000   0.0000   0.0000  47.6976
 1995 10  9   0.0000   0.0000   0.0000  51.0628
 1995 10 10   0.0000   0.0000   0.0000  53.1574
 1995 10 11   0.0000   0.0000   0.0000  56.4962
 1995 10 12   0.0000   0.0000   0.0000  51.3542
 1995 10 13   0.0000   0.0000   0.0000  40.4101
 1995 10 14   0.0000   0.0000   0.0000  36.0395
 1995 10 15   0.0000   0.0000   0.0000  36.3797
 1995 10 16   0.0000   0.0000   0.0000  32.2740
 1995 10 17   0.0000   0.0000   0.0000  22.7868
 1995 10 18   0.0000   0.0000   0.0000  22.5877
 1995 10 19   0.0000   0.0000   0.0000  22.6232
 1995 10 20   0.0000   0.0000   0.0000  13.8320
 1995 10 21   0.0000   0.0000   0.0000  15.1839
 1995 10 22   0.0000   0.0000   0.0000  13.4528
 1995 10 23   0.0000   0.0000   0.0000  11.1997
 1995 10 24   0.0000   0.0000   0.0000   9.5388
 1995 10 25   0.0000   0.0000   0.0000  10.9772
 1995 10 26   0.0000   0.0000   0.0000  13.9420
 1995 10 27   0.0000   0.0000   0.0000  13.3810
 1995 10 28   0.0000   0.0000   0.0000   7.6489
 1995 10 29   0.0000   0.0000   0.0000   5.3747
 1995 10 30   0.0000   0.0000   0.0000   4.0325
 1995 10 31   0.0000   0.0000   0.0000   2.3595
 1995 11  1   0.0000   0.0000   0.0000   2.2346
 1995 11  2   0.0000   0.0000   0.0000   2.8443
 1995 11  3   0.0000   0.0000   0.0000   1.5438
 1995 11  4   0.0000   0.0000   0.0000   0.5621
 1995 11  5   0.0000   0.0000   0.0000   0.3736
 1995 11  6   0.0000   0.0000   0.0000   0.0000
 1995 11  7   0.0000   0.0000   0.0000   0.0000
 1995 11  8   0.0000   0.0000   0.0000   0.0000
 1995 11  9   0.0000   0.0000   0.0000   0.0000
 1995 11 10   0.0000   0.0000   0.0000   0.0000
 1995 11 11   0.0000   0.0000   0.0000   0.0000
 1995 11 12   0.0000   0.0000   0.0000   0.0000
 1995 11 13   0.0000   0.0061   0.0000   0.0673
 1995 11 14   0.0000   0.1521   0.0000   0.0107
 1995 11 15   0.0000   2.7385   0.0000   0.0000
 1995 11 16   0.0000   0.9945   0.0000   0.0000
 1995 11 17   0.0000   0.7457   0.0000   0.0000
 1995 11 18   0.0000   0.5368   0.0000   0.0000
 1995 11 19   0.0000   0.3188   0.0000   0.0000
 1995 11 20   0.0000   0.0588   0.0000   0.0443
 1995 11 21   0.0000   0.0000   0.0000   0.0000
 1995 11 22   0.0000   0.0000   0.0000   0.0000
 1995 11 23   0.0000   0.0000   0.0000   0.0000
 1995 11 24   0.0000   0.0705   0.0000   0.0000
 1995 11 25   0.0000   0.0000   0.0000   0.0000
 1995 11 26   0.0000   0.0000   0.0000   0.0000
 1995 11 27   0.0000   0.5454   0.0000   0.0000
 1995 11 28   0.0000   5.3212   0.0000   0.0000
 1995 11 29   0.0000  11.2981   0.0000   0.0000
 1995 11 30   0.0000  13.9260   0.0000   0.0000
 1995 12  1   0.0000  14.3237   0.0000   0.0000
 1995 12  2   0.0000  15.3097   0.0000   0.0000
 1995 12  3   0.0000  15.8450   0.0000   0.0000
 1995 12  4   0.0000  14.5131   0.0000   0.0000
 1995 12  5   0.0000  10.7408   0.0000   0.0000
 1995 12  6   0.0000   5.3284   0.0000   0.0000
 1995 12  7   0.0000   4.2913   0.0000   0.0000
 1995 12  8   0.0000   9.8737   0.0000   0.0000
 1995 12  9   0.0000  13.2724   0.0000   0.0000
 1995 12 10   0.0000  13.5503   0.0000   0.0000
 1995 12 11   0.0000  11.8788   0.0000   0.0000
 1995 12 12   0.0000  12.3794   0.0000   0.0000
 1995 12 13   0.0000  11.8121   0.0000   0.0000
 1995 12 14   0.0000  14.8151   0.0000   0.0000
 1995 12 15   0.0000  20.0398   0.0000   0.0000
 1995 12 16   0.0000  25.1137   0.0000   0.0000
 1995 12 17   0.0000  32.6703   0.0000   0.0000
 1995 12 18   0.0000  38.5212   0.0000   0.0000
 1995 12 19   0.0000  42.1771   0.0000   0.0000
 1995 12 20   0.0000  45.1988   0.0000   0.0000
 1995 12 21   0.0000  49.2323   0.0000   0.0000
 1995 12 22   0.0000  45.6956   0.0000   0.0000
 1995 12 23   0.0000  39.2868   0.0000   0.0000
 1995 12 24   0.0000  40.5554   0.0000   0.0000
 1995 12 25   0.0000  43.2400   0.0000   0.0000
 1995 12 26   0.0000  47.4516   0.0000   0.0000
 1995 12 27   0.0000  43.9630   0.0000   0.0000
 1995 12 28   0.0000  43.3750   0.0000   0.0000
 1995 12 29   0.0000  41.9627   0.0000   0.0000
 1995 12 30   0.0000  47.3361   0.0000   0.0000
 1995 12 31   0.0000  52.0138   0.0000   0.0000
 1996  1  1   0.0000  58.1018   0.0000   0.0000
 1996  1  2   0.0000  61.3432   0.0000   0.0000
 1996  1  3   0.0000  62.1839   0.0000   0.0000
 1996  1  4   0.0000  65.6988   0.0000   0.0000
 1996  1  5   0.0000  68.2537   0.0000   0.0000
 1996  1  6   0.0000  60.8722   0.0000   0.0000
 1996  1  7   0.0000  61.4822   0.0000   0.0000
 1996  1  8   0.5347  60.9967   0.0000   0.0000
 1996  1  9   3.2325  59.9518   0.0000   0.0000
 1996  1 10   3.4573  65.7500   0.0000   0.0000
 1996  1 11   1.0640  74.8484   0.0000   0.0000
 1996  1 12   5.8560  72.0048   0.0000   0.0000
 1996  1 13   3.5272  67.4549   0.0000   0.0000
 1996  1 14   0.0000  61.7705   0.0000   0.0000
 1996  1 15   0.0000  66.2537   0.0000   0.0000
 1996  1 16   2.2110  59.8072   0.0000   0.0000
 1996  1 17   0.9696  51.4027   0.0000   0.0000
 1996  1 18   0.6691  52.1015   0.0000   0.0000
 1996  1 19   1.1768  51.1231   0.0000   0.0000
 1996  1 20   0.0526  59.4896   0.0000   0.0000
 1996  1 21   0.8861  62.0307   0.0000   0.0000
 1996  1 22   4.1723  64.2791   0.0000   0.0000
 1996  1 23   2.7873  64.8486   0.0000   0.0000
 1996  1 24   0.9095  56.1808   0.0000   0.0000
 1996  1 25   0.0097  49.3348   0.0000   0.0000
 1996  1 26   0.0000  44.7608   0.0000   0.0000
 1996  1 27   0.0000  40.6757   0.0000   0.0000
 1996  1 28   0.1039  47.7926   0.0000   0.0000
 1996  1 29   0.0000  55.8081   0.0000   0.0000
 1996  1 30   0.0095  43.2793   0.0000   0.0000
 1996  1 31   0.0248  24.7551   0.0000   0.0000
 1996  2  1   0.0000  11.5628   0.0000   0.0000
 1996  2  2   0.0000   9.9320   0.0000   0.0000
 1996  2  3   0.0000  16.2143   0.0000   0.0000
 1996  2  4   0.0000  31.6071   0.0000   0.0000
 1996  2  5   0.0000  41.3953   0.0000   0.0000
 1996  2  6   0.0000  47.2209   0.0000   0.0000
 1996  2  7   0.0000  47.9426   0.0000   0.0000
 1996  2  8   0.0000  46.4999   0.0000   0.0000
 1996  2  9   0.0000  41.0515   0.0000   0.0000
 1996  2 10   0.0000  41.1268   0.0000   0.0000
 1996  2 11   0.0000  45.1584   0.0000   0.0000
 1996  2 12   0.0000  51.8580   0.0000   0.0000
 1996  2 13   0.0000  62.8265   0.0000   0.0000
 1996  2 14   3.2384  68.5080   0.0000   0.0000
 1996  2 15   6.7544  67.1566   0.0000   0.0000
 1996  2 16   0.4241  67.5293   0.0000   0.0000
 1996  2 17   0.0087  60.5320   0.0000   0.0000
 1996  2 18   0.0000  56.3138   0.0000   0.0000
 1996  2 19   2.9478  55.1549   0.0000   0.0000
 1996  2 20   3.6700  50.6190   0.0000   0.0000
 1996  2 21   0.0199  46.9548   0.0000   0.0000
 1996  2 22   0.0000  36.5727   0.0000   0.0000
 1996  2 23   0.0000  14.9427   0.0000   0.0000
 1996  2 24   0.0000  14.0259   0.0000   0.0000
 1996  2 25   0.0000  14.0753   0.0000   0.0000
 1996  2 26   0.0000  13.7437   0.0000   0.0000
 1996  2 27   0.0544  10.0948   0.0000   0.0000
 1996  2 28   0.0000  10.0255   0.0000   0.0000
 1996  2 29   0.0000  13.9176   0.0000   0.0000
 1996  3  1   0.0153  21.2747   0.0000   0.0000
 1996  3  2   0.7326  30.0202   0.0000   0.0000
 1996  3  3   0.1770  29.4388   0.0000   0.0000
 1996  3  4   0.0000  22.2340   0.0000   0.0000
 1996  3  5   0.0000  20.3124   0.0000   0.0000
 1996  3  6   0.0000  10.0057   0.0000   0.0000
 1996  3  7   0.0000   0.6812   0.0000   0.0000
 1996  3  8   0.0000   0.0000   0.0000   0.0000
 1996  3  9   0.0000   0.0000   0.0000   0.0000
 1996  3 10   0.0000   0.0000   0.0000   0.0000
 1996  3 11   0.0000   0.0000   0.0000   0.0000
 1996  3 12   0.0000   0.0000   0.0000   0.0000
 1996  3 13   0.0000   0.0000   0.0000   0.0000
 1996  3 14   0.0000   0.0000   0.0000   0.0000
 1996  3 15   0.0000   0.0000   0.0000   0.0000
 1996  3 16   0.0000   0.0000   0.0000   0.0000
 1996  3 17   0.0000   0.0000   0.0000   0.0000
 1996  3 18   0.0000   0.0000   0.0000   0.0000
 1996  3 19   0.0000   0.0000   0.0000   0.0000
 1996  3 20   0.0000   0.0000   0.0000   0.0000
 1996  3 21   0.0000   0.0000   0.0000   0.0000
 1996  3 22   0.0000   0.0000   0.0000   0.0000
 1996  3 23   0.0000   0.0000   0.0000   0.0000
 1996  3 24   0.0000   0.0000   0.0000   0.0000
 1996  3 25   0.0000   0.0000   0.0000   0.0000
 1996  3 26   0.0000   0.0000   0.0000   0.0000
 1996  3 27   0.0000   0.0000   0.0000   0.0000
 1996  3 28   0.0000   0.0000   0.0000   0.0000
 1996  3 29   0.0000   0.0000   0.0000   0.0000
 1996  3 30   0.0000   0.0000   0.0000   0.0000
 1996  3 31   0.0000   0.0000   0.0000   0.0000
 1996  4  1   0.0000   0.0000   0.0000   0.0000
 1996  4  2   0.0000   0.0000   0.0000   0.0000
 1996  4  3   0.0000   0.0000   0.0000   0.0000
 1996  4  4   0.0000   0.0000   0.0000   0.0000
 1996  4  5   0.0000   0.0000   0.0000   0.0000
 1996  4  6   0.0000   0.0000   0.0000   0.0000
 1996  4  7   0.0000   0.0000   0.0000   0.0000
 1996  4  8   0.0000   0.0000   0.0000   0.0000
 1996  4  9   0.0000   0.0000   0.0000   0.0000
 1996  4 10   0.0000   0.0000   0.0000   0.0000
 1996  4 11   0.0000   0.0000   0.0000   0.0000
 1996  4 12   0.0000   0.0000   0.0000   0.0000
 1996  4 13   0.0000   0.0000   0.0000   0.0000
 1996  4 14   0.0000   0.0000   0.0000   0.0000
 1996  4 15   0.0000   0.0000   0.0000   0.0000
 1996  4 16   0.0000   0.0000   0.0000   0.0000
 1996  4 17   0.0000   0.0000   0.0000   0.0000
 1996  4 18   0.0000   0.0000   0.0000   0.0000
 1996  4 19   0.0000   0.0000   0.0000   0.0000
 1996  4 20   0.0000   0.0000   0.0000   0.0000
 1996  4 21   0.0000   0.0000   0.0000   0.0000
 1996  4 22   0.0000   0.0000   0.0000   0.0000
 1996  4 23   0.0000   0.0000   0.0000   0.0000
 1996  4 24   0.0000   0.0000   0.0000   0.0000
 1996  4 25   0.0000   0.0000   0.0000   0.0000
 1996  4 26   0.0000   0.0000   0.0000   0.0000
 1996  4 27   0.0000   0.0000   0.0000   0.0000
 1996  4 28   0.0000   0.0000   0.0000   0.0000
 1996  4 29   0.0000   0.0000   0.0000   0.0000
 1996  4 30   0.0000   0.0000   0.0000   0.1646
 1996  5  1   0.0000   0.0000   0.0000   0.1682
 1996  5  2   0.0000   0.0000   0.0000   0.2261
 1996  5  3   0.0000   0.0000   0.0000   0.4662
 1996  5  4   0.0000   0.0000   0.0000   0.8154
 1996  5  5   0.0000   0.0000   0.0000   1.7291
 1996  5  6   0.0000   0.0000   0.0000   1.9823
 1996  5  7   0.0000   0.0000   0.0000   2.2783
 1996  5  8   0.0000   0.0000   0.0000   4.2055
 1996  5  9   0.0000   0.0000   0.0000   7.3547
 1996  5 10   0.0000   0.0000   0.0000  10.4812
 1996  5 11   0.0000   0.0000   0.0000  13.0074
 1996  5 12   0.0000   0.0000   0.0000  14.6345
 1996  5 13   0.0000   0.0000   0.0000  19.4004
 1996  5 14   0.0000   0.0000   0.0000  21.3638
 1996  5 15   0.0000   0.0000   0.0000  19.7978
 1996  5 16   0.0000   0.0000   0.0000  18.9265
 1996  5 17   0.0000   0.0000   0.0000  21.5653
 1996  5 18   0.0000   0.0000   0.0000  24.5911
 1996  5 19   0.0000   0.0000   0.0000  26.9394
 1996  5 20   0.0000   0.0000   0.0000  28.8494
 1996  5 21   0.0000   0.0000   0.0000  33.2203
 1996  5 22   0.0000   0.0000   0.0000  36.7833
 1996  5 23   0.0000   0.0000   0.0000  39.2142
 1996  5 24   0.0000   0.0000   0.0000  45.4490
 1996  5 25   0.0000   0.0000   0.0734  50.7493
 1996  5 26   0.0000   0.0000   0.0957  54.1020
 1996  5 27   0.0000   0.0000   0.0000  58.6025
 1996  5 28   0.0000   0.0000   0.0286  57.9187
 1996  5 29   0.0000   0.0000   0.2294  58.1786
 1996  5 30   0.0000   0.0000   0.1996  59.0767
 1996  5 31   0.0000   0.0000   0.9766  60.9561
 1996  6  1   0.0000   0.0000   2.9133  67.4421
 1996  6  2   0.0000   0.0000   1.8265  70.1934
 1996  6  3   0.0000   0.0000   3.5945  74.5544
 1996  6  4   0.0000   0.0000   4.7774  78.7349
 1996  6  5   0.0000   0.0000   7.5567  87.0903
 1996  6  6   0.0000   0.0000   9.1606  88.4434
 1996  6  7   0.0000   0.0000  12.2719  92.8768
 1996  6  8   0.0000   0.0000  12.7635  95.2675
 1996  6  9   0.0000   0.0000  15.5342 101.1455
 1996  6 10   0.0000   0.0000  17.7634 108.2573
 1996  6 11   0.0000   0.0000  19.8403 113.0379
 1996  6 12   0.0000   0.0000  20.4078 116.9934
 1996  6 13   0.0000   0.0000  23.3687 118.2463
 1996  6 14   0.0000   0.0000  27.9559 123.9952
 1996  6 15   0.0000   0.0000  28.9244 123.5061
 1996  6 16   0.0000   0.0000  28.6402 122.8095
 1996  6 17   0.0000   0.0000  23.7146 114.3446
 1996  6 18   0.0000   0.0000  16.5939 105.9206
 1996  6 19   0.0000   0.0000  13.5353 105.9871
 1996  6 20   0.0000   0.0000  13.6326 110.0919
 1996  6 21   0.0000   0.0000  16.6714 118.9401
 1996  6 22   0.0000   0.0000  19.7273 124.5302
 1996  6 23   0.0000   0.0000  23.1773 129.7150
 1996  6 24   0.0000   0.0000  26.5285 132.3118
 1996  6 25   0.0000   0.0000  29.8763 137.1777
 1996  6 26   0.0000   0.0000  32.1172 143.3610
 1996  6 27   0.0000   0.0000  33.5222 147.6882
 1996  6 28   0.0000   0.0000  36.5628 151.8460
 1996  6 29   0.0000   0.0000  31.6677 148.6056
 1996  6 30   0.0000   0.0000  34.3520 150.0116
 1996  7  1   0.0000   0.0000  37.2360 145.2332
 1996  7  2   0.0000   0.0000  32.7144 144.8530
 1996  7  3   0.0000   0.0000  27.0599 140.9681
 1996  7  4   0.0000   0.0000  27.7788 145.0212
 1996  7  5   0.0000   0.0000  28.0082 148.8923
 1996  7  6   0.0000   0.0000  23.7982 152.0224
 1996  7  7   0.0000   0.0000  24.6288 155.5949
 1996  7  8   0.0000   0.0000  24.3003 156.6779
 1996  7  9   0.0000   0.0000  21.2813 157.9885
 1996  7 10   0.0000   0.0000  24.1341 157.9143
 1996  7 11   0.0000   0.0000  28.2579 158.5834
 1996  7 12   0.0000   0.0000  27.7722 160.2397
 1996  7 13   0.0000   0.0000  29.7197 163.0057
 1996  7 14   0.0000   0.0000  31.1409 163.5205
 1996  7 15   0.0000   0.0000  32.7827 164.5579
 1996  7 16   0.0000   0.0000  35.4384 162.1058
 1996  7 17   0.0000   0.0000  30.3780 162.4685
 1996  7 18   0.0000   0.0000  37.0448 167.1206
 1996  7 19   0.0000   0.0000  40.3323 176.4782
 1996  7 20   0.0000   0.0000  47.5555 183.3611
 1996  7 21   0.0000   0.0000  49.4983 180.1173
 1996  7 22   0.0000   0.0000  55.1377 179.7957
 1996  7 23   0.0000   0.0000  55.6117 176.6160
 1996  7 24   0.0000   0.0000  52.6795 172.3306
 1996  7 25   0.0000   0.0000  49.1584 170.0283
